policy,budget_ratio,original_seq_len,retained_positions,cache_retention_ratio,kv_cache_bytes,prefill_latency_sec,decode_latency_sec,tokens_per_second,peak_memory_mb,generated_tokens,generated_text,prompt_id,domain,target_length,target_keyword,instruction_retained,repeat,seed,model_name,protected_tokens_count
Protected_Attention,0.125,547,68,0.12431444241316271,1671168,0.07384559999991325,0.21471139999994193,116.43536393506243,1360.83203125,25," Memcached.

=== REQUIRED SPECIFICATION RECALL ===
Application Cache Rule: In-memory application",12,Cache Engine,512,Memcached,True,3,44,EleutherAI/pythia-70m,15.0
Full_KV,1.0,572,572,1.0,14057472,0.07511560000057216,0.22666779999781284,110.29356618029217,1360.80859375,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,572,286,0.5,7028736,0.07315839999864693,0.21499459999904502,116.2819903388785,1360.46875,25, service-to-service endpoint. Service-to-service requests must pass authorization via the service-to-service endpoint.,13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,572,286,0.5,7028736,0.0742802999993728,0.20977549999952316,119.17502282228776,1361.328125,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,572,286,0.5,7028736,0.07377949999863631,0.2265518999993219,110.34999044402112,1361.34375,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,1,42,EleutherAI/pythia-70m,22.0
Recent_Window,0.25,572,143,0.25,3514368,0.0768478000027244,0.20898760000272887,119.62432220702837,1361.34375,25," service-to-service request.
Authentication Rule: Service-to-service requests must pass authorization via the service-to",13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,572,143,0.25,3514368,0.07948490000126185,0.21023280000008526,118.91579239771274,1361.32421875,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,572,143,0.25,3514368,0.07567809999818564,0.2068899000005331,120.8372182495887,1361.32421875,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,1,42,EleutherAI/pythia-70m,22.0
Recent_Window,0.125,572,72,0.1258741258741259,1769472,0.07558920000155922,0.20720599999913247,120.6528768477007,1361.34765625,25, the the the the the the the the the the the the the the the the the the the the the the the the the,13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,572,72,0.1258741258741259,1769472,0.07599299999856157,0.20747750000009546,120.49499343296742,1361.34765625,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,572,72,0.1258741258741259,1769472,0.07373989999905461,0.20228340000176104,123.58898456216554,1360.86328125,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,1,42,EleutherAI/pythia-70m,22.0
Full_KV,1.0,572,572,1.0,14057472,0.07379760000185343,0.22320179999951506,112.0062651826926,1361.12109375,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,572,286,0.5,7028736,0.076821699996799,0.22388949999731267,111.66222623347711,1360.7421875,25, service-to-service endpoint. Service-to-service requests must pass authorization via the service-to-service endpoint.,13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,572,286,0.5,7028736,0.08256710000205203,0.2100767999982054,119.00409755010342,1361.6015625,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,572,286,0.5,7028736,0.07189529999959632,0.22835579999809852,109.47827907243071,1361.6171875,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,2,43,EleutherAI/pythia-70m,22.0
Recent_Window,0.25,572,143,0.25,3514368,0.07894189999933587,0.21627799999987474,115.59196959475527,1361.6171875,25," service-to-service request.
Authentication Rule: Service-to-service requests must pass authorization via the service-to",13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,572,143,0.25,3514368,0.07881950000228244,0.2385457000018505,104.80172143034255,1361.59765625,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,572,143,0.25,3514368,0.08454920000076527,0.2228916999993089,112.16209486525301,1361.59765625,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,2,43,EleutherAI/pythia-70m,22.0
Recent_Window,0.125,572,72,0.1258741258741259,1769472,0.07680729999992764,0.21191540000290843,117.97160564856017,1361.62109375,25, the the the the the the the the the the the the the the the the the the the the the the the the the,13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,572,72,0.1258741258741259,1769472,0.07544369999959599,0.2050911999976961,121.8969902184045,1361.62109375,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,572,72,0.1258741258741259,1769472,0.07432419999895501,0.20575470000039786,121.50390732241674,1361.70703125,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,2,43,EleutherAI/pythia-70m,22.0
Full_KV,1.0,572,572,1.0,14057472,0.07609560000128113,0.24143290000210982,103.54843933772709,1361.71484375,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,572,286,0.5,7028736,0.07614589999866439,0.21302080000168644,117.3594315663169,1361.32421875,25, service-to-service endpoint. Service-to-service requests must pass authorization via the service-to-service endpoint.,13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,572,286,0.5,7028736,0.08481590000155848,0.22228290000202833,112.46929025926815,1362.16796875,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,572,286,0.5,7028736,0.07780690000072354,0.20913780000046245,119.53840960335587,1362.18359375,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,3,44,EleutherAI/pythia-70m,22.0
Recent_Window,0.25,572,143,0.25,3514368,0.07407740000053309,0.20873199999914505,119.77080658501043,1362.18359375,25," service-to-service request.
Authentication Rule: Service-to-service requests must pass authorization via the service-to",13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,572,143,0.25,3514368,0.07428820000131964,0.21144689999709954,118.23299372250399,1362.1640625,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,572,143,0.25,3514368,0.07378439999956754,0.20535689999815077,121.73927440580339,1362.1640625,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,3,44,EleutherAI/pythia-70m,22.0
Recent_Window,0.125,572,72,0.1258741258741259,1769472,0.0726775999974052,0.20232729999770527,123.56216882389842,1362.1875,25, the the the the the the the the the the the the the the the the the the the the the the the the the,13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,572,72,0.1258741258741259,1769472,0.07272250000096392,0.2042842999981076,122.3784696143149,1362.1875,25, X-X-X-X-X-X-X-X-X-X-X-X-X,13,Authentication Header,512,X-Secret-Key,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,572,72,0.1258741258741259,1769472,0.07795709999845712,0.21910550000029616,114.10028502235775,1361.703125,25," X-Secret-Key header.

=== REQUIRED SPECIFICATION RECALL ===
Authentication Rule: Service",13,Authentication Header,512,X-Secret-Key,True,3,44,EleutherAI/pythia-70m,22.0
Full_KV,1.0,563,563,1.0,13836288,0.08140850000199862,0.22646530000201892,110.39218811790207,1361.70703125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,563,282,0.5008880994671403,6930432,0.07402229999934207,0.21452169999975013,116.53832689200729,1361.3125,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,563,282,0.5008880994671403,6930432,0.07416029999876628,0.21797910000168486,114.68989458075,1362.171875,25, eucentral1.1.1.1.1.1.1.1.1.1.1.1,14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,563,282,0.5008880994671403,6930432,0.07417749999876833,0.21283150000090245,117.46381527120748,1362.1875,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,1,42,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,563,141,0.25044404973357015,3465216,0.07553800000096089,0.20550920000096085,121.64905512689025,1362.1875,25, production traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic,14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,563,141,0.25044404973357015,3465216,0.07282390000182204,0.21819870000035735,114.57446813367383,1362.15234375,25," eu-central cluster of the cluster.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region",14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,563,141,0.25044404973357015,3465216,0.0755048999999417,0.21260249999977532,117.5903387778903,1362.15234375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,1,42,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,563,70,0.12433392539964476,1720320,0.08145209999929648,0.2154482999976608,116.03711888314474,1362.171875,25," production traffic to newly published images for twenty minutes.

=== REQUIRED SPECIFICATION RECALL ===
De",14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,563,70,0.12433392539964476,1720320,0.08073439999861876,0.21272220000173547,117.52417001984767,1362.171875,25, eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu,14,Deployment Region,512,eu-central-1,False,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,563,70,0.12433392539964476,1720320,0.09399689999918337,0.2357618000023649,106.03923112119617,1361.67578125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,1,42,EleutherAI/pythia-70m,19.0
Full_KV,1.0,563,563,1.0,13836288,0.08129720000215457,0.23568840000007185,106.07225472272873,1361.8203125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,563,282,0.5008880994671403,6930432,0.07592000000295229,0.2113616999995429,118.28065349613513,1361.45703125,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,563,282,0.5008880994671403,6930432,0.07489730000088457,0.21439729999838164,116.60594606456662,1362.31640625,25, eucentral1.1.1.1.1.1.1.1.1.1.1.1,14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,563,282,0.5008880994671403,6930432,0.07298070000251755,0.20926600000166218,119.46517828888318,1362.33203125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,563,141,0.25044404973357015,3465216,0.0721531999988656,0.20423139999911655,122.4101680745867,1362.33203125,25, production traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic,14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,563,141,0.25044404973357015,3465216,0.07402580000052694,0.21746369999891613,114.96171545009399,1362.296875,25," eu-central cluster of the cluster.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region",14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,563,141,0.25044404973357015,3465216,0.07439050000175484,0.20820119999916642,120.07615710236105,1362.296875,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,563,70,0.12433392539964476,1720320,0.07289440000022296,0.20035700000153156,124.77727256751147,1362.31640625,25," production traffic to newly published images for twenty minutes.

=== REQUIRED SPECIFICATION RECALL ===
De",14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,563,70,0.12433392539964476,1720320,0.07512169999972684,0.20320150000043213,123.0305878644933,1362.31640625,25, eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu,14,Deployment Region,512,eu-central-1,False,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,563,70,0.12433392539964476,1720320,0.07891960000051768,0.2152133000017784,116.16382444669271,1361.8203125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,2,43,EleutherAI/pythia-70m,19.0
Full_KV,1.0,563,563,1.0,13836288,0.07368189999760943,0.2287560000004305,109.28675094840332,1361.83203125,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,563,282,0.5008880994671403,6930432,0.08078810000006342,0.22945640000034473,108.95316060028154,1361.46875,25, cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud cloud,14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,563,282,0.5008880994671403,6930432,0.0797893999988446,0.2168132999977388,115.30657944074801,1362.328125,25, eucentral1.1.1.1.1.1.1.1.1.1.1.1,14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,563,282,0.5008880994671403,6930432,0.07769370000096387,0.22052110000004177,113.36783645644459,1362.34375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.25,563,141,0.25044404973357015,3465216,0.07246419999864884,0.2016180999999051,123.9968038584421,1362.34375,25, production traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic traffic,14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,563,141,0.25044404973357015,3465216,0.08381879999797093,0.21052270000291173,118.7520395646371,1362.30859375,25," eu-central cluster of the cluster.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region",14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,563,141,0.25044404973357015,3465216,0.07222389999878942,0.20879619999686838,119.73397983476214,1362.30859375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Recent_Window,0.125,563,70,0.12433392539964476,1720320,0.07894089999899734,0.2061336000006122,121.28056755388617,1362.328125,25," production traffic to newly published images for twenty minutes.

=== REQUIRED SPECIFICATION RECALL ===
De",14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,563,70,0.12433392539964476,1720320,0.07536830000026384,0.2011528000002727,124.28362916134455,1362.328125,25, eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu eu,14,Deployment Region,512,eu-central-1,False,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,563,70,0.12433392539964476,1720320,0.07217579999996815,0.20957690000068396,119.28795587642728,1361.8359375,25," eu-central-1 region.

=== REQUIRED SPECIFICATION RECALL ===
Deployment Region Rule",14,Deployment Region,512,eu-central-1,True,3,44,EleutherAI/pythia-70m,19.0
Full_KV,1.0,554,554,1.0,13615104,0.09928769999896758,0.22893619999740622,109.20072928738767,1361.84375,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Recent_Window,0.5,554,277,0.5,6807552,0.07354609999674722,0.212268999999651,117.77508727153331,1361.47265625,25," 20 seconds across a single packet fragmentation. TCP window scaling enabled higher throughput across saturated gigabit backhaul links. 
Database",15,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.5,554,277,0.5,6807552,0.07160880000083125,0.24371049999899697,102.58072590267096,1362.33203125,25, 5 seconds. Consumer Retry Rule: Failed message consumers must retry at most 5 seconds. Consumer Retry Rule: Failed message,15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.5,554,277,0.5,6807552,0.08197819999986677,0.23457369999960065,106.57631268996721,1362.33203125,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,554,138,0.2490974729241877,3391488,0.07970449999993434,0.2098772999997891,119.11721753627059,1362.33203125,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.25,554,138,0.2490974729241877,3391488,0.07283509999979287,0.20842799999809358,119.9454967673665,1362.31640625,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.25,554,138,0.2490974729241877,3391488,0.07294499999989057,0.2086420999985421,119.82241359809304,1362.31640625,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,554,69,0.12454873646209386,1695744,0.07435939999777474,0.20394760000272072,122.58050597146763,1362.23046875,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,1,42,EleutherAI/pythia-70m,
Attention_Guided,0.125,554,69,0.12454873646209386,1695744,0.07343869999749586,0.2051978000017698,121.8336648822959,1361.8359375,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at least 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,
Protected_Attention,0.125,554,69,0.12454873646209386,1695744,0.0731856999991578,0.20680089999950724,120.88922243597378,1361.83984375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,1,42,EleutherAI/pythia-70m,18.0
Full_KV,1.0,554,554,1.0,13615104,0.07474999999976717,0.22611589999723947,110.5627689176445,1362.1015625,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Recent_Window,0.5,554,277,0.5,6807552,0.07043700000212993,0.2078975000003993,120.2515662764198,1361.734375,25," 20 seconds across a single packet fragmentation. TCP window scaling enabled higher throughput across saturated gigabit backhaul links. 
Database",15,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.5,554,277,0.5,6807552,0.06953710000016144,0.22858139999880223,109.37022872434503,1362.59375,25, 5 seconds. Consumer Retry Rule: Failed message consumers must retry at most 5 seconds. Consumer Retry Rule: Failed message,15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.5,554,277,0.5,6807552,0.0734253999980865,0.2146089000016218,116.49097497732421,1362.59375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,554,138,0.2490974729241877,3391488,0.07333900000230642,0.20671320000110427,120.94051081337065,1362.59375,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.25,554,138,0.2490974729241877,3391488,0.07095560000016121,0.23054740000225138,108.43757075445599,1362.578125,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.25,554,138,0.2490974729241877,3391488,0.07198000000062166,0.20745180000085384,120.50992085822878,1362.578125,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,554,69,0.12454873646209386,1695744,0.07372639999812236,0.20468370000162395,122.1396720882105,1362.46875,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,2,43,EleutherAI/pythia-70m,
Attention_Guided,0.125,554,69,0.12454873646209386,1695744,0.072244299997692,0.21320669999840902,117.25710308440848,1362.09765625,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at least 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,
Protected_Attention,0.125,554,69,0.12454873646209386,1695744,0.07834789999833447,0.21403880000070785,116.80125285657238,1362.1015625,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,2,43,EleutherAI/pythia-70m,18.0
Full_KV,1.0,554,554,1.0,13615104,0.07259469999917201,0.22817850000137696,109.56334623923435,1362.109375,25," 5 times before eviction.

=== REQUIRED SPECIFICATION RECALL ===
Consumer Retry Rule:",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Recent_Window,0.5,554,277,0.5,6807552,0.07323509999696398,0.22642659999837633,110.41105594563214,1361.7421875,25," 20 seconds across a single packet fragmentation. TCP window scaling enabled higher throughput across saturated gigabit backhaul links. 
Database",15,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.5,554,277,0.5,6807552,0.07827610000094865,0.24127450000014505,103.6164203012957,1362.6015625,25, 5 seconds. Consumer Retry Rule: Failed message consumers must retry at most 5 seconds. Consumer Retry Rule: Failed message,15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.5,554,277,0.5,6807552,0.08233649999965564,0.22089169999890146,113.17763410813684,1362.6015625,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.25,554,138,0.2490974729241877,3391488,0.07503119999819319,0.234576200000447,106.57517685064539,1362.6015625,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.25,554,138,0.2490974729241877,3391488,0.09032220000153757,0.21991160000106902,113.68204314769422,1362.5859375,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at most 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.25,554,138,0.2490974729241877,3391488,0.09257549999892944,0.24549019999903976,101.83705907648365,1362.5859375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
Recent_Window,0.125,554,69,0.12454873646209386,1695744,0.09396909999850322,0.23103679999985616,108.20786991516314,1362.4765625,25, most most most most most most most most most most most most most most most most most most most most most most most most most,15,Retry Limit,512,5,False,3,44,EleutherAI/pythia-70m,
Attention_Guided,0.125,554,69,0.12454873646209386,1695744,0.07441539999854285,0.225563100000727,110.83373122607122,1362.10546875,25," 5 seconds.
Consumer Retry Rule: Failed message consumers must retry at least 5 seconds.
Consumer Retry Rule:",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,
Protected_Attention,0.125,554,69,0.12454873646209386,1695744,0.09240300000237767,0.21712159999879077,115.1428508270906,1362.109375,25," 5 times before eviction.
Consumer Retry Rule: Failed message consumers must retry at most 5 times before eviction.",15,Retry Limit,512,5,True,3,44,EleutherAI/pythia-70m,18.0
